,count,mean,min,max
,Number_of_Stops,Number_of_Stops,Number_of_Stops,Number_of_Stops
Train_No,,,,
78534,1,16.0,16,16
78801,1,14.0,14,14
78802,1,14.0,14,14
78803,1,14.0,14,14
78804,1,14.0,14,14
78805,1,14.0,14,14
78806,1,14.0,14,14
78807,1,10.0,10,10
78808,1,10.0,10,10
78809,1,14.0,14,14
78810,1,14.0,14,14
78811,1,7.0,7,7
78812,1,7.0,7,7
78813,1,7.0,7,7
78814,1,7.0,7,7
78815,1,17.0,17,17
78816,1,16.0,16,16
78817,1,8.0,8,8
78818,1,9.0,9,9
78819,1,26.0,26,26
78820,1,26.0,26,26
78821,1,14.0,14,14
78822,1,14.0,14,14
78824,1,8.0,8,8
78825,1,8.0,8,8
78826,1,8.0,8,8
78827,1,8.0,8,8
79301,1,24.0,24,24
79302,1,24.0,24,24
79303,1,17.0,17,17
79304,1,16.0,16,16
79305,1,18.0,18,18
79306,1,18.0,18,18
79307,1,4.0,4,4
79308,1,4.0,4,4
79309,1,18.0,18,18
79310,1,18.0,18,18
79311,1,4.0,4,4
79312,1,4.0,4,4
79313,1,18.0,18,18
79314,1,18.0,18,18
79315,1,4.0,4,4
79316,1,4.0,4,4
79317,1,18.0,18,18
79318,1,18.0,18,18
79319,1,4.0,4,4
79320,1,4.0,4,4
79321,1,4.0,4,4
79322,1,4.0,4,4
79323,1,4.0,4,4
79324,1,4.0,4,4
79325,1,4.0,4,4
79326,1,4.0,4,4
79413,1,11.0,11,11
79414,1,11.0,11,11
79415,1,11.0,11,11
79416,1,11.0,11,11
79417,1,11.0,11,11
79418,1,11.0,11,11
79419,1,11.0,11,11
79420,1,11.0,11,11
79421,1,11.0,11,11
79422,1,11.0,11,11
79423,1,11.0,11,11
79424,1,11.0,11,11
79425,1,11.0,11,11
79426,1,11.0,11,11
79427,1,11.0,11,11
79428,1,11.0,11,11
79429,1,3.0,3,3
79430,1,3.0,3,3
79431,1,8.0,8,8
79432,1,8.0,8,8
79433,1,13.0,13,13
79434,1,13.0,13,13
79435,1,13.0,13,13
79436,1,13.0,13,13
79437,1,15.0,15,15
79438,1,15.0,15,15
79441,1,3.0,3,3
79442,1,3.0,3,3
79443,1,3.0,3,3
79444,1,3.0,3,3
79445,1,12.0,12,12
79446,1,3.0,3,3
79447,1,3.0,3,3
79448,1,4.0,4,4
79449,1,5.0,5,5
79450,1,5.0,5,5
79451,1,3.0,3,3
79452,1,3.0,3,3
79453,1,3.0,3,3
79454,1,14.0,14,14
79455,1,17.0,17,17
79456,1,17.0,17,17
79457,1,0.0,0,0
79458,1,0.0,0,0
79459,1,0.0,0,0
79460,1,0.0,0,0
79481,1,0.0,0,0
79482,1,0.0,0,0
79483,1,0.0,0,0
79484,1,0.0,0,0
79485,1,0.0,0,0
79486,1,0.0,0,0
79487,1,0.0,0,0
79488,1,0.0,0,0
79489,1,0.0,0,0
79490,1,0.0,0,0
82355,1,5.0,5,5
82601,1,9.0,9,9
82606,1,13.0,13,13
82631,1,11.0,11,11
82635,1,16.0,16,16
82651,1,20.0,20,20
82652,1,20.0,20,20
82653,1,20.0,20,20
82654,1,16.0,16,16
82665,1,13.0,13,13
82666,1,13.0,13,13
90540,1,0.0,0,0
90981,1,0.0,0,0
91392,1,0.0,0,0
91393,1,0.0,0,0
91394,1,0.0,0,0
91395,1,0.0,0,0
91396,1,0.0,0,0
91491,1,0.0,0,0
93001,1,0.0,0,0
93002,1,0.0,0,0
93003,1,0.0,0,0
93004,1,0.0,0,0
93005,1,0.0,0,0
93006,1,0.0,0,0
93007,1,0.0,0,0
93008,1,0.0,0,0
93009,1,0.0,0,0
93010,1,0.0,0,0
93011,1,0.0,0,0
93012,1,0.0,0,0
93013,1,0.0,0,0
93014,1,0.0,0,0
93015,1,0.0,0,0
93016,1,0.0,0,0
93017,1,0.0,0,0
93018,1,0.0,0,0
93019,1,0.0,0,0
93020,1,0.0,0,0
93021,1,0.0,0,0
93022,1,0.0,0,0
93023,1,0.0,0,0
93024,1,0.0,0,0
93025,1,0.0,0,0
93026,1,0.0,0,0
93027,1,0.0,0,0
93028,1,0.0,0,0
93029,1,0.0,0,0
93030,1,0.0,0,0
93031,1,6.0,6,6
93032,1,0.0,0,0
93033,1,0.0,0,0
93034,1,7.0,7,7
93101,1,7.0,7,7
93102,1,7.0,7,7
93103,1,15.0,15,15
93104,1,7.0,7,7
93105,1,7.0,7,7
93109,1,7.0,7,7
95001,1,8.0,8,8
95002,1,6.0,6,6
95003,1,8.0,8,8
95004,1,6.0,6,6
95005,1,8.0,8,8
95006,1,6.0,6,6
95007,1,8.0,8,8
95008,1,6.0,6,6
95009,1,8.0,8,8
95010,1,6.0,6,6
95011,1,8.0,8,8
95012,1,6.0,6,6
95013,1,6.0,6,6
95101,1,7.0,7,7
95102,1,5.0,5,5
95103,1,7.0,7,7
95104,1,5.0,5,5
95105,1,7.0,7,7
95106,1,5.0,5,5
95107,1,7.0,7,7
95108,1,5.0,5,5
95109,1,7.0,7,7
95110,1,5.0,5,5
95111,1,7.0,7,7
95112,1,5.0,5,5
95113,1,7.0,7,7
95114,1,5.0,5,5
95115,1,7.0,7,7
95116,1,5.0,5,5
95117,1,7.0,7,7
95118,1,5.0,5,5
95119,1,7.0,7,7
95120,1,5.0,5,5
95121,1,7.0,7,7
95122,1,5.0,5,5
95123,1,7.0,7,7
95124,1,5.0,5,5
95125,1,7.0,7,7
95126,1,5.0,5,5
95127,1,7.0,7,7
95128,1,5.0,5,5
95129,1,7.0,7,7
95130,1,5.0,5,5
95131,1,7.0,7,7
95132,1,5.0,5,5
95134,1,5.0,5,5
95136,1,5.0,5,5
95138,1,5.0,5,5
95140,1,5.0,5,5
95142,1,5.0,5,5
95144,1,5.0,5,5
95201,1,3.0,3,3
95202,1,1.0,1,1
95203,1,3.0,3,3
95204,1,1.0,1,1
95205,1,3.0,3,3
95206,1,1.0,1,1
95207,1,3.0,3,3
95208,1,1.0,1,1
95209,1,3.0,3,3
95210,1,1.0,1,1
95211,1,3.0,3,3
95212,1,1.0,1,1
95213,1,3.0,3,3
95214,1,1.0,1,1
95215,1,3.0,3,3
95216,1,1.0,1,1
95217,1,3.0,3,3
95218,1,1.0,1,1
95219,1,3.0,3,3
95220,1,1.0,1,1
95221,1,3.0,3,3
95222,1,1.0,1,1
95223,1,3.0,3,3
95224,1,1.0,1,1
95225,1,3.0,3,3
95226,1,1.0,1,1
95227,1,3.0,3,3
95228,1,1.0,1,1
95229,1,3.0,3,3
95230,1,1.0,1,1
95231,1,3.0,3,3
95232,1,1.0,1,1
95233,1,3.0,3,3
95234,1,1.0,1,1
95235,1,3.0,3,3
95236,1,1.0,1,1
95237,1,3.0,3,3
95239,1,3.0,3,3
95241,1,3.0,3,3
95301,1,2.0,2,2
95302,1,0.0,0,0
95303,1,2.0,2,2
95304,1,0.0,0,0
95305,1,2.0,2,2
95306,1,0.0,0,0
95307,1,2.0,2,2
95308,1,0.0,0,0
95309,1,2.0,2,2
95310,1,0.0,0,0
95311,1,2.0,2,2
95312,1,0.0,0,0
95313,1,2.0,2,2
95314,1,0.0,0,0
95315,1,2.0,2,2
95316,1,0.0,0,0
95317,1,2.0,2,2
95318,1,0.0,0,0
95319,1,2.0,2,2
95320,1,0.0,0,0
95321,1,2.0,2,2
95322,1,0.0,0,0
95323,1,2.0,2,2
95324,1,0.0,0,0
95325,1,2.0,2,2
95326,1,0.0,0,0
95327,1,2.0,2,2
95328,1,0.0,0,0
95329,1,2.0,2,2
95330,1,0.0,0,0
95331,1,2.0,2,2
95332,1,0.0,0,0
95334,1,0.0,0,0
95336,1,0.0,0,0
95338,1,0.0,0,0
95340,1,0.0,0,0
95342,1,0.0,0,0
95401,1,10.0,10,10
95402,1,8.0,8,8
95403,1,10.0,10,10
95404,1,8.0,8,8
95405,1,10.0,10,10
95406,1,8.0,8,8
95407,1,10.0,10,10
95408,1,8.0,8,8
95409,1,10.0,10,10
95410,1,8.0,8,8
95411,1,10.0,10,10
95412,1,8.0,8,8
95413,1,10.0,10,10
95414,1,8.0,8,8
95415,1,10.0,10,10
95416,1,8.0,8,8
95417,1,10.0,10,10
95418,1,8.0,8,8
95419,1,10.0,10,10
95420,1,8.0,8,8
95421,1,10.0,10,10
95422,1,8.0,8,8
95423,1,10.0,10,10
95424,1,8.0,8,8
95425,1,10.0,10,10
95426,1,8.0,8,8
95428,1,8.0,8,8
95430,1,8.0,8,8
95501,1,5.0,5,5
95502,1,3.0,3,3
95503,1,5.0,5,5
95504,1,3.0,3,3
95505,1,5.0,5,5
95506,1,3.0,3,3
95507,1,5.0,5,5
95508,1,3.0,3,3
95509,1,5.0,5,5
95510,1,3.0,3,3
95511,1,5.0,5,5
95512,1,3.0,3,3
95513,1,5.0,5,5
95514,1,3.0,3,3
95515,1,5.0,5,5
95516,1,3.0,3,3
95517,1,5.0,5,5
95601,1,2.0,2,2
95602,1,0.0,0,0
95603,1,2.0,2,2
95604,1,0.0,0,0
95605,1,2.0,2,2
95606,1,0.0,0,0
95607,1,2.0,2,2
95608,1,0.0,0,0
95609,1,2.0,2,2
95610,1,0.0,0,0
95611,1,2.0,2,2
95612,1,0.0,0,0
95613,1,2.0,2,2
95614,1,0.0,0,0
95615,1,2.0,2,2
95616,1,0.0,0,0
95617,1,2.0,2,2
95619,1,2.0,2,2
95701,1,5.0,5,5
95702,1,15.0,15,15
95703,1,7.0,7,7
95704,1,7.0,7,7
95705,1,7.0,7,7
95706,1,10.0,10,10
95707,1,14.0,14,14
95708,1,11.0,11,11
95709,1,14.0,14,14
95710,1,12.0,12,12
95711,1,15.0,15,15
95712,1,7.0,7,7
95713,1,4.0,4,4
95714,1,12.0,12,12
95715,1,12.0,12,12
95716,1,11.0,11,11
95717,1,6.0,6,6
95718,1,12.0,12,12
95719,1,6.0,6,6
95720,1,12.0,12,12
95721,1,17.0,17,17
95722,1,4.0,4,4
95723,1,5.0,5,5
95724,1,6.0,6,6
95725,1,5.0,5,5
95726,1,6.0,6,6
95727,1,12.0,12,12
95728,1,12.0,12,12
95729,1,10.0,10,10
95730,1,4.0,4,4
95731,1,11.0,11,11
95732,1,11.0,11,11
95733,1,12.0,12,12
95734,1,4.0,4,4
95735,1,10.0,10,10
95736,1,11.0,11,11
95737,1,12.0,12,12
95738,1,12.0,12,12
95739,1,7.0,7,7
95740,1,0.0,0,0
95741,1,12.0,12,12
95742,1,12.0,12,12
95743,1,15.0,15,15
95744,1,6.0,6,6
95745,1,7.0,7,7
95746,1,7.0,7,7
95801,1,9.0,9,9
95802,1,10.0,10,10
95804,1,9.0,9,9
95805,1,12.0,12,12
95808,1,9.0,9,9
95901,1,4.0,4,4
95902,1,5.0,5,5
95903,1,5.0,5,5
95904,1,5.0,5,5
95905,1,3.0,3,3
95906,1,5.0,5,5
95907,1,4.0,4,4
95908,1,5.0,5,5
95909,1,4.0,4,4
95910,1,5.0,5,5
95911,1,4.0,4,4
95912,1,5.0,5,5
95913,1,8.0,8,8
95917,1,4.0,4,4
95919,1,7.0,7,7
96001,1,0.0,0,0
96002,1,0.0,0,0
96003,1,8.0,8,8
96004,1,0.0,0,0
96005,1,0.0,0,0
96006,1,0.0,0,0
96007,1,0.0,0,0
96008,1,0.0,0,0
96009,1,0.0,0,0
96010,1,0.0,0,0
96011,1,0.0,0,0
96012,1,0.0,0,0
96013,1,0.0,0,0
96014,1,0.0,0,0
96015,1,0.0,0,0
96016,1,0.0,0,0
96017,1,0.0,0,0
96018,1,0.0,0,0
96019,1,8.0,8,8
96020,1,6.0,6,6
96022,1,0.0,0,0
96101,1,7.0,7,7
96102,1,5.0,5,5
96103,1,7.0,7,7
96104,1,5.0,5,5
96105,1,7.0,7,7
96106,1,5.0,5,5
96107,1,7.0,7,7
96108,1,5.0,5,5
96109,1,7.0,7,7
96110,1,5.0,5,5
96111,1,7.0,7,7
96112,1,5.0,5,5
96113,1,7.0,7,7
96114,1,28.0,28,28
96115,1,7.0,7,7
96116,1,28.0,28,28
96117,1,7.0,7,7
96119,1,7.0,7,7
96121,1,7.0,7,7
96201,1,3.0,3,3
96202,1,1.0,1,1
96203,1,3.0,3,3
96204,1,1.0,1,1
96205,1,3.0,3,3
96206,1,1.0,1,1
96207,1,3.0,3,3
96208,1,1.0,1,1
96209,1,3.0,3,3
96210,1,1.0,1,1
96211,1,3.0,3,3
96212,1,1.0,1,1
96213,1,3.0,3,3
96214,1,1.0,1,1
96215,1,3.0,3,3
96216,1,1.0,1,1
96217,1,3.0,3,3
96218,1,1.0,1,1
96219,1,3.0,3,3
96220,1,1.0,1,1
96221,1,3.0,3,3
96222,1,1.0,1,1
96223,1,3.0,3,3
96224,1,1.0,1,1
96225,1,3.0,3,3
96226,1,1.0,1,1
96227,1,3.0,3,3
96228,1,1.0,1,1
96232,1,1.0,1,1
96234,1,1.0,1,1
96236,1,24.0,24,24
96301,1,2.0,2,2
96302,1,0.0,0,0
96303,1,2.0,2,2
96304,1,0.0,0,0
96305,1,2.0,2,2
96306,1,0.0,0,0
96307,1,2.0,2,2
96308,1,0.0,0,0
96309,1,2.0,2,2
96310,1,0.0,0,0
96311,1,2.0,2,2
96312,1,0.0,0,0
96313,1,2.0,2,2
96314,1,0.0,0,0
96315,1,2.0,2,2
96316,1,0.0,0,0
96317,1,2.0,2,2
96318,1,0.0,0,0
96319,1,2.0,2,2
96320,1,0.0,0,0
96321,1,2.0,2,2
96322,1,0.0,0,0
96323,1,2.0,2,2
96324,1,0.0,0,0
96325,1,2.0,2,2
96326,1,0.0,0,0
96327,1,2.0,2,2
96328,1,0.0,0,0
96329,1,2.0,2,2
96330,1,0.0,0,0
96331,1,2.0,2,2
96332,1,0.0,0,0
96333,1,2.0,2,2
96334,1,0.0,0,0
96335,1,2.0,2,2
96336,1,23.0,23,23
96337,1,2.0,2,2
96339,1,2.0,2,2
96341,1,2.0,2,2
96343,1,2.0,2,2
96345,1,2.0,2,2
96401,1,10.0,10,10
96402,1,8.0,8,8
96403,1,10.0,10,10
96404,1,8.0,8,8
96405,1,10.0,10,10
96406,1,8.0,8,8
96407,1,10.0,10,10
96409,1,10.0,10,10
96501,1,2.0,2,2
96502,1,3.0,3,3
96503,1,5.0,5,5
96504,1,3.0,3,3
96505,1,5.0,5,5
96506,1,3.0,3,3
96507,1,5.0,5,5
96508,1,3.0,3,3
96509,1,5.0,5,5
96510,1,3.0,3,3
96511,1,5.0,5,5
96512,1,3.0,3,3
96513,1,5.0,5,5
96514,1,3.0,3,3
96515,1,5.0,5,5
96516,1,3.0,3,3
96517,1,5.0,5,5
96518,1,3.0,3,3
96519,1,5.0,5,5
96520,1,3.0,3,3
96521,1,5.0,5,5
96522,1,3.0,3,3
96524,1,3.0,3,3
96601,1,2.0,2,2
96602,1,0.0,0,0
96603,1,2.0,2,2
96604,1,0.0,0,0
96605,1,2.0,2,2
96606,1,0.0,0,0
96607,1,2.0,2,2
96608,1,0.0,0,0
96609,1,2.0,2,2
96610,1,0.0,0,0
96611,1,2.0,2,2
96612,1,0.0,0,0
96613,1,2.0,2,2
96614,1,0.0,0,0
96615,1,2.0,2,2
96616,1,0.0,0,0
96617,1,2.0,2,2
96618,1,0.0,0,0
96619,1,2.0,2,2
96620,1,0.0,0,0
96621,1,2.0,2,2
96622,1,0.0,0,0
96623,1,2.0,2,2
96624,1,0.0,0,0
96625,1,2.0,2,2
96626,1,0.0,0,0
96627,1,2.0,2,2
96628,1,0.0,0,0
96629,1,2.0,2,2
96630,1,0.0,0,0
96631,1,2.0,2,2
96632,1,0.0,0,0
96633,1,2.0,2,2
96634,1,0.0,0,0
96635,1,2.0,2,2
96636,1,0.0,0,0
96637,1,2.0,2,2
96638,1,0.0,0,0
96639,1,2.0,2,2
96640,1,0.0,0,0
96641,1,2.0,2,2
96642,1,0.0,0,0
96643,1,2.0,2,2
96644,1,0.0,0,0
96645,1,2.0,2,2
96646,1,0.0,0,0
96647,1,2.0,2,2
96648,1,0.0,0,0
96649,1,2.0,2,2
96650,1,0.0,0,0
96651,1,2.0,2,2
96652,1,0.0,0,0
96653,1,2.0,2,2
96654,1,0.0,0,0
96655,1,2.0,2,2
96656,1,0.0,0,0
96657,1,25.0,25,25
96658,1,0.0,0,0
96660,1,0.0,0,0
97000,1,0.0,0,0
97001,1,12.0,12,12
97002,1,22.0,22,22
97003,1,12.0,12,12
97004,1,22.0,22,22
97005,1,12.0,12,12
97006,1,22.0,22,22
97007,1,12.0,12,12
97008,1,22.0,22,22
97009,1,12.0,12,12
97010,1,22.0,22,22
97011,1,22.0,22,22
97012,1,15.0,15,15
97013,1,11.0,11,11
97014,1,22.0,22,22
97015,1,22.0,22,22
97016,1,22.0,22,22
97017,1,22.0,22,22
97018,1,22.0,22,22
97019,1,22.0,22,22
97020,1,22.0,22,22
97021,1,22.0,22,22
97022,1,22.0,22,22
97023,1,15.0,15,15
97024,1,22.0,22,22
97025,1,22.0,22,22
97026,1,15.0,15,15
97027,1,22.0,22,22
97028,1,15.0,15,15
97029,1,21.0,21,21
97030,1,22.0,22,22
97031,1,22.0,22,22
97032,1,22.0,22,22
97033,1,6.0,6,6
97034,1,22.0,22,22
97035,1,15.0,15,15
97036,1,22.0,22,22
97037,1,22.0,22,22
97038,1,22.0,22,22
97039,1,22.0,22,22
97040,1,22.0,22,22
97041,1,22.0,22,22
97042,1,13.0,13,13
97043,1,15.0,15,15
97044,1,22.0,22,22
97045,1,15.0,15,15
97046,1,6.0,6,6
97047,1,22.0,22,22
97048,1,22.0,22,22
97049,1,22.0,22,22
97050,1,15.0,15,15
97051,1,13.0,13,13
97052,1,22.0,22,22
97053,1,22.0,22,22
97054,1,22.0,22,22
97055,1,22.0,22,22
97056,1,6.0,6,6
97057,1,22.0,22,22
97058,1,22.0,22,22
97059,1,22.0,22,22
97060,1,22.0,22,22
97061,1,22.0,22,22
97062,1,22.0,22,22
97063,1,15.0,15,15
97064,1,13.0,13,13
97065,1,22.0,22,22
97066,1,22.0,22,22
97067,1,22.0,22,22
97068,1,22.0,22,22
97069,1,22.0,22,22
97070,1,22.0,22,22
97071,1,22.0,22,22
97072,1,15.0,15,15
97073,1,6.0,6,6
97074,1,22.0,22,22
97075,1,22.0,22,22
97076,1,22.0,22,22
97077,1,13.0,13,13
97078,1,22.0,22,22
97079,1,22.0,22,22
97080,1,22.0,22,22
97081,1,22.0,22,22
97082,1,22.0,22,22
97083,1,22.0,22,22
97084,1,22.0,22,22
97085,1,22.0,22,22
97086,1,6.0,6,6
97087,1,15.0,15,15
97088,1,22.0,22,22
97089,1,22.0,22,22
97090,1,22.0,22,22
97091,1,22.0,22,22
97092,1,15.0,15,15
97093,1,22.0,22,22
97094,1,6.0,6,6
97095,1,22.0,22,22
97096,1,22.0,22,22
97097,1,13.0,13,13
97098,1,15.0,15,15
97099,1,12.0,12,12
97100,1,22.0,22,22
97101,1,22.0,22,22
97102,1,22.0,22,22
97103,1,22.0,22,22
97104,1,22.0,22,22
97105,1,22.0,22,22
97106,1,22.0,22,22
97107,1,15.0,15,15
97108,1,22.0,22,22
97109,1,12.0,12,12
97110,1,15.0,15,15
97111,1,22.0,22,22
97112,1,22.0,22,22
97113,1,22.0,22,22
97114,1,22.0,22,22
97115,1,15.0,15,15
97116,1,13.0,13,13
97117,1,22.0,22,22
97118,1,6.0,6,6
97119,1,22.0,22,22
97120,1,15.0,15,15
97121,1,15.0,15,15
97122,1,22.0,22,22
97123,1,15.0,15,15
97124,1,22.0,22,22
97125,1,22.0,22,22
97126,1,15.0,15,15
97127,1,22.0,22,22
97128,1,22.0,22,22
97129,1,22.0,22,22
97130,1,6.0,6,6
97131,1,13.0,13,13
97132,1,15.0,15,15
97133,1,22.0,22,22
97134,1,15.0,15,15
97135,1,15.0,15,15
97136,1,22.0,22,22
97137,1,15.0,15,15
97138,1,15.0,15,15
97139,1,22.0,22,22
97140,1,13.0,13,13
97141,1,15.0,15,15
97142,1,22.0,22,22
97143,1,15.0,15,15
97144,1,22.0,22,22
97145,1,15.0,15,15
97146,1,22.0,22,22
97147,1,22.0,22,22
97148,1,13.0,13,13
97149,1,22.0,22,22
97150,1,6.0,6,6
97151,1,22.0,22,22
97152,1,6.0,6,6
97153,1,22.0,22,22
97155,1,15.0,15,15
97201,1,20.0,20,20
97202,1,20.0,20,20
97203,1,20.0,20,20
97204,1,20.0,20,20
97205,1,20.0,20,20
97206,1,20.0,20,20
97207,1,20.0,20,20
97208,1,20.0,20,20
97209,1,20.0,20,20
97210,1,20.0,20,20
97211,1,20.0,20,20
97212,1,13.0,13,13
97213,1,20.0,20,20
97214,1,20.0,20,20
97215,1,20.0,20,20
97216,1,20.0,20,20
97217,1,20.0,20,20
97218,1,20.0,20,20
97219,1,20.0,20,20
97220,1,20.0,20,20
97221,1,20.0,20,20
97222,1,20.0,20,20
97223,1,20.0,20,20
97224,1,20.0,20,20
97225,1,20.0,20,20
97226,1,20.0,20,20
97227,1,20.0,20,20
97228,1,20.0,20,20
97229,1,20.0,20,20
97230,1,20.0,20,20
97231,1,20.0,20,20
97232,1,20.0,20,20
97233,1,20.0,20,20
97234,1,13.0,13,13
97235,1,13.0,13,13
97236,1,20.0,20,20
97237,1,13.0,13,13
97238,1,20.0,20,20
97239,1,20.0,20,20
97240,1,20.0,20,20
97241,1,20.0,20,20
97242,1,20.0,20,20
97243,1,20.0,20,20
97244,1,20.0,20,20
97245,1,20.0,20,20
97246,1,20.0,20,20
97247,1,13.0,13,13
97248,1,20.0,20,20
97249,1,20.0,20,20
97250,1,20.0,20,20
97251,1,20.0,20,20
97252,1,20.0,20,20
97253,1,20.0,20,20
97254,1,13.0,13,13
97255,1,20.0,20,20
97256,1,20.0,20,20
97258,1,20.0,20,20
97260,1,13.0,13,13
97301,1,15.0,15,15
97302,1,15.0,15,15
97303,1,15.0,15,15
97304,1,15.0,15,15
97305,1,15.0,15,15
97306,1,15.0,15,15
97307,1,15.0,15,15
97308,1,15.0,15,15
97309,1,15.0,15,15
97310,1,15.0,15,15
97311,1,15.0,15,15
97312,1,15.0,15,15
97313,1,15.0,15,15
97314,1,15.0,15,15
97315,1,15.0,15,15
97316,1,15.0,15,15
97317,1,15.0,15,15
97318,1,15.0,15,15
97319,1,15.0,15,15
97320,1,15.0,15,15
97321,1,15.0,15,15
97322,1,15.0,15,15
97323,1,15.0,15,15
97324,1,15.0,15,15
97325,1,15.0,15,15
97326,1,15.0,15,15
97327,1,15.0,15,15
97328,1,15.0,15,15
97329,1,15.0,15,15
97330,1,15.0,15,15
97331,1,15.0,15,15
97332,1,15.0,15,15
97333,1,15.0,15,15
97334,1,15.0,15,15
97335,1,15.0,15,15
97336,1,15.0,15,15
97337,1,15.0,15,15
97338,1,15.0,15,15
97339,1,15.0,15,15
97340,1,15.0,15,15
97341,1,15.0,15,15
97342,1,15.0,15,15
97343,1,15.0,15,15
97344,1,15.0,15,15
97345,1,15.0,15,15
97346,1,15.0,15,15
97347,1,15.0,15,15
97348,1,15.0,15,15
97349,1,15.0,15,15
97350,1,15.0,15,15
97351,1,15.0,15,15
97352,1,15.0,15,15
97353,1,15.0,15,15
97354,1,15.0,15,15
97355,1,15.0,15,15
97356,1,15.0,15,15
97357,1,15.0,15,15
97358,1,15.0,15,15
97359,1,15.0,15,15
97360,1,15.0,15,15
97361,1,15.0,15,15
97362,1,15.0,15,15
97363,1,15.0,15,15
97364,1,15.0,15,15
97365,1,15.0,15,15
97366,1,15.0,15,15
97367,1,15.0,15,15
97368,1,15.0,15,15
97369,1,15.0,15,15
97370,1,15.0,15,15
97371,1,15.0,15,15
97372,1,15.0,15,15
97373,1,15.0,15,15
97374,1,15.0,15,15
97375,1,8.0,8,8
97376,1,15.0,15,15
97377,1,15.0,15,15
97378,1,15.0,15,15
97379,1,15.0,15,15
97380,1,15.0,15,15
97381,1,15.0,15,15
97382,1,15.0,15,15
97383,1,15.0,15,15
97384,1,8.0,8,8
97385,1,15.0,15,15
97386,1,15.0,15,15
97387,1,15.0,15,15
97388,1,15.0,15,15
97389,1,15.0,15,15
97390,1,15.0,15,15
97391,1,15.0,15,15
97392,1,15.0,15,15
97393,1,15.0,15,15
97394,1,15.0,15,15
97395,1,15.0,15,15
97396,1,15.0,15,15
97397,1,15.0,15,15
97398,1,15.0,15,15
97399,1,15.0,15,15
97400,1,15.0,15,15
97401,1,15.0,15,15
97402,1,15.0,15,15
97403,1,15.0,15,15
97404,1,15.0,15,15
97405,1,15.0,15,15
97406,1,8.0,8,8
97407,1,15.0,15,15
97408,1,15.0,15,15
97409,1,8.0,8,8
97410,1,8.0,8,8
97411,1,15.0,15,15
97412,1,15.0,15,15
97413,1,15.0,15,15
97414,1,15.0,15,15
97415,1,8.0,8,8
97416,1,15.0,15,15
97417,1,15.0,15,15
97418,1,15.0,15,15
97419,1,15.0,15,15
97420,1,8.0,8,8
97421,1,15.0,15,15
97422,1,15.0,15,15
97423,1,15.0,15,15
97424,1,8.0,8,8
97425,1,15.0,15,15
97426,1,15.0,15,15
97427,1,15.0,15,15
97428,1,15.0,15,15
97429,1,8.0,8,8
97430,1,8.0,8,8
97431,1,15.0,15,15
97432,1,15.0,15,15
97433,1,15.0,15,15
97434,1,15.0,15,15
97435,1,15.0,15,15
97436,1,15.0,15,15
97437,1,15.0,15,15
97438,1,15.0,15,15
97439,1,15.0,15,15
97440,1,15.0,15,15
97441,1,15.0,15,15
97442,1,8.0,8,8
97444,1,14.0,14,14
97445,1,14.0,14,14
97446,1,14.0,14,14
97501,1,10.0,10,10
97502,1,10.0,10,10
97503,1,10.0,10,10
97504,1,10.0,10,10
97601,1,8.0,8,8
97602,1,8.0,8,8
97603,1,8.0,8,8
97604,1,8.0,8,8
97605,1,8.0,8,8
97606,1,8.0,8,8
97607,1,8.0,8,8
97608,1,8.0,8,8
97609,1,8.0,8,8
97610,1,8.0,8,8
97611,1,8.0,8,8
97612,1,8.0,8,8
97613,1,8.0,8,8
97614,1,8.0,8,8
97615,1,8.0,8,8
97616,1,8.0,8,8
97617,1,8.0,8,8
97618,1,8.0,8,8
97619,1,8.0,8,8
97620,1,8.0,8,8
97621,1,8.0,8,8
97622,1,8.0,8,8
97623,1,8.0,8,8
97624,1,8.0,8,8
97625,1,8.0,8,8
97626,1,8.0,8,8
97627,1,8.0,8,8
97628,1,8.0,8,8
97629,1,8.0,8,8
97630,1,8.0,8,8
97631,1,8.0,8,8
97632,1,8.0,8,8
97633,1,8.0,8,8
97634,1,8.0,8,8
97635,1,8.0,8,8
97636,1,8.0,8,8
97637,1,8.0,8,8
97638,1,8.0,8,8
97639,1,8.0,8,8
97640,1,8.0,8,8
97641,1,8.0,8,8
97642,1,8.0,8,8
97643,1,8.0,8,8
97644,1,8.0,8,8
97645,1,8.0,8,8
97646,1,8.0,8,8
97647,1,8.0,8,8
97648,1,8.0,8,8
97649,1,8.0,8,8
97651,1,8.0,8,8
97653,1,8.0,8,8
97655,1,8.0,8,8
98000,1,0.0,0,0
98001,1,0.0,0,0
98002,1,0.0,0,0
98003,1,0.0,0,0
98004,1,0.0,0,0
98005,1,0.0,0,0
98006,1,0.0,0,0
98007,1,0.0,0,0
98008,1,0.0,0,0
98009,1,0.0,0,0
98010,1,0.0,0,0
98011,1,0.0,0,0
98012,1,0.0,0,0
98013,1,0.0,0,0
98014,1,0.0,0,0
98015,1,0.0,0,0
98016,1,0.0,0,0
98017,1,0.0,0,0
98018,1,0.0,0,0
98019,1,0.0,0,0
98020,1,0.0,0,0
98021,1,0.0,0,0
98022,1,0.0,0,0
98023,1,0.0,0,0
98024,1,0.0,0,0
98025,1,0.0,0,0
98026,1,0.0,0,0
98027,1,0.0,0,0
98028,1,0.0,0,0
98029,1,0.0,0,0
98030,1,0.0,0,0
98031,1,0.0,0,0
